- (IUPAC Name) 95718-78-8 (CAS Number) Member of Category:  no View Dataset... ;Long-term toxicity to fish   Study result type: experimental study Reliability: 1 (reliable without restriction)   Test guideline, Qualifier: according to Test guideline, Guideline: OECD Guideline 210 (Fish, Early-Life Stage Toxicity Test)  Test organisms (species): Pimephales promelas Total exposure duration: 33 d  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 0.21 mg/L Effect concentrations, Basis for effect: growth rate (final fish length and wet weight)  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 0.058 mg/L Effect concentrations, Basis for effect: other: post-hatch survival  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 0.21 mg/L Effect concentrations, Basis for effect: other: hatching success;ECHA CHEM  
- (IUPAC Name) 125643-61-0 (CAS Number) Member of Category:  no View Dataset... ;Long-term toxicity to fish   Study result type: experimental study Reliability: 1 (reliable without restriction)   Test guideline, Qualifier: according to Test guideline, Guideline: OECD Guideline 210 (Fish, Early-Life Stage Toxicity Test)  Test organisms (species): Danio rerio (previous name: Brachydanio rerio) Total exposure duration: 36 d  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 0.001 mg/L Effect concentrations, Basis for effect: reproduction;ECHA CHEM  
- (IUPAC Name) 12007-92-0 (CAS Number) Member of Category:  no View Dataset... ;Long-term toxicity to fish   Study result type: experimental study Reliability: 1 (reliable without restriction)   Test guideline, Qualifier: equivalent or similar to Test guideline, Guideline: EPA OPPTS 850.1400 (Fish Early-life Stage Toxicity Test)  Test organisms (species): Pimephales promelas Total exposure duration: 32 d  Effect concentrations, Endpoint: LOEC Effect concentrations, Effect conc.: 23 mg/L Effect concentrations, Basis for effect: weight  Effect concentrations, Endpoint: LOEC Effect concentrations, Effect conc.: 23 mg/L Effect concentrations, Basis for effect: mortality  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 11.2 mg/L Effect concentrations, Basis for effect: weight  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 11.2 mg/L Effect concentrations, Basis for effect: mortality;ECHA CHEM  
- (IUPAC Name) 97042-18-7 (CAS Number) Member of Category:  no View Dataset... ;Long-term toxicity to fish   Study result type: experimental study Reliability: 1 (reliable without restriction)   Test guideline, Qualifier: according to Test guideline, Guideline: OECD Guideline 210 (Fish, Early-Life Stage Toxicity Test)  Test organisms (species): Pimephales promelas Total exposure duration: 32 d  Effect concentrations, Endpoint: LC50 Effect concentrations, Effect conc.: > 0.765 mg/L Effect concentrations, Basis for effect: mortality  Effect concentrations, Endpoint: LOEC Effect concentrations, Effect conc.: 0.28 mg/L Effect concentrations, Basis for effect: mortality  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 0.765 mg/L Effect concentrations, Basis for effect: length  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 0.765 mg/L Effect concentrations, Basis for effect: weight  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 0.0939 mg/L Effect concentrations, Basis for effect: mortality;ECHA CHEM  
- (IUPAC Name) 232938-43-1 (CAS Number) Member of Category:  no View Dataset... ;Long-term toxicity to fish   Study result type: experimental study Reliability: 1 (reliable without restriction)   Test guideline, Qualifier: according to Test guideline, Guideline: EPA OPPTS 850.1400 (Fish Early-life Stage Toxicity Test) (Draft guideline)  Test organisms (species): Pimephales promelas Total exposure duration: 32 d  Effect concentrations, Endpoint: LOEC Effect concentrations, Effect conc.: > 0.89 mg/L Effect concentrations, Basis for effect: other: Development, growth, length, survival  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 0.89 mg/L Effect concentrations, Basis for effect: other: Development, growth, length, survival;ECHA CHEM  
- (IUPAC Name) 1072830-14-8 (CAS Number) Member of Category:  no View Dataset... ;Long-term toxicity to fish   Study result type: experimental study Reliability: 2 (reliable with restrictions)   Test guideline, Qualifier: according to Test guideline, Guideline: OECD Guideline 210 (Fish, Early-Life Stage Toxicity Test)  Test organisms (species): Oncorhynchus mykiss (previous name: Salmo gairdneri) Total exposure duration: 28 d  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: > 5 mg/L Effect concentrations, Basis for effect: growth rate;ECHA CHEM  
- (IUPAC Name) 22205-45-4 (CAS Number) Member of Category:  no View Dataset... ;Long-term toxicity to fish   Study result type: experimental study Reliability: 1 (reliable without restriction)   Test guideline, Qualifier: according to Test guideline, Guideline: OECD Guideline 210 (Fish, Early-Life Stage Toxicity Test)  Test organisms (species): Cyprinodon variegatus Total exposure duration: 32 d  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 109 µg/L Effect concentrations, Basis for effect: number hatched  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 57.8 µg/L Effect concentrations, Basis for effect: other: embryo development (length)  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 57.8 µg/L Effect concentrations, Basis for effect: other: embryo development (weight)  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 109 µg/L Effect concentrations, Basis for effect: mortality;ECHA CHEM  
- (IUPAC Name) 93413-62-8 (CAS Number) Member of Category:  no View Dataset... ;Long-term toxicity to fish   Study result type: experimental study Reliability: 1 (reliable without restriction)   Test guideline, Qualifier: according to Test guideline, Guideline: OECD Guideline 210 (Fish, Early-Life Stage Toxicity Test)  Test organisms (species): Pimephales promelas Total exposure duration: 32 d  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: <= 2.1 mg/L Effect concentrations, Basis for effect: growth rate LOEC=2.1 mg a.i./L;ECHA CHEM  
- (IUPAC Name) 54830-99-8 (CAS Number) Member of Category:  no View Dataset... ;Long-term toxicity to fish   Study result type: experimental study Reliability: 2 (reliable with restrictions)   Test guideline, Qualifier: according to Test guideline, Guideline: OECD Guideline 210 (Fish, Early-Life Stage Toxicity Test)  Test organisms (species): Pimephales promelas Total exposure duration: 33 d  Effect concentrations, Endpoint: EC10 Effect concentrations, Effect conc.: 0.91 mg/L Effect concentrations, Basis for effect: other: larval survival  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 3.4 mg/L Effect concentrations, Basis for effect: number hatched  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 0.8 mg/L Effect concentrations, Basis for effect: other: larval survival  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 0.8 mg/L Effect concentrations, Basis for effect: other: growth: total length, wet and dry weight  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 0.8 mg/L Effect concentrations, Basis for effect: other: sublethal effects incl behaviour and morphological changes;ECHA CHEM  
- (IUPAC Name) 84144-95-6 (CAS Number) Member of Category:  no View Dataset... ;Long-term toxicity to fish   Study result type: experimental study Reliability: 1 (reliable without restriction)   Test guideline, Qualifier: equivalent or similar to Test guideline, Guideline: OECD Guideline 210 (Fish, Early-Life Stage Toxicity Test)  Test organisms (species): Pimephales promelas Total exposure duration: 34 d  Effect concentrations, Endpoint: EC50 Effect concentrations, Effect conc.: > 203.5 mg/L Effect concentrations, Basis for effect: other: biomass (dry weight)  Effect concentrations, Endpoint: EC10 Effect concentrations, Effect conc.: 39.9 mg/L Effect concentrations, Basis for effect: other: biomass (dry weight)  Effect concentrations, Endpoint: LOEC Effect concentrations, Effect conc.: 53 mg/L Effect concentrations, Basis for effect: other: biomass (dry weight)  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 27.7 mg/L Effect concentrations, Basis for effect: other: biomass (dry weight)  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 203.5 mg/L Effect concentrations, Basis for effect: mortality;ECHA CHEM  
- (IUPAC Name) 413-890-4 (EC Number) Member of Category:  no View Dataset... ;Long-term toxicity to fish   Study result type: experimental study Reliability: 1 (reliable without restriction)   Test guideline, Qualifier: according to Test guideline, Guideline: EPA OPPTS 850.1400 (Fish Early-life Stage Toxicity Test)  Test guideline, Qualifier: according to Test guideline, Guideline: OECD Guideline 210 (Fish, Early-Life Stage Toxicity Test)  Test organisms (species): Pimephales promelas Total exposure duration: 33 d  Effect concentrations, Endpoint: LC50 Effect concentrations, Effect conc.: > 0.539 mg/L Effect concentrations, Basis for effect: mortality  Effect concentrations, Endpoint: LOEC Effect concentrations, Effect conc.: > 0.539 mg/L Effect concentrations, Basis for effect: number hatched  Effect concentrations, Endpoint: LOEC Effect concentrations, Effect conc.: > 0.539 mg/L Effect concentrations, Basis for effect: length  Effect concentrations, Endpoint: LOEC Effect concentrations, Effect conc.: 0.539 mg/L Effect concentrations, Basis for effect: weight dry  Effect concentrations, Endpoint: LOEC Effect concentrations, Effect conc.: 0.539 mg/L Effect concentrations, Basis for effect: other: overall study result based on worst-case estimate  Effect concentrations, Endpoint: LOEC Effect concentrations, Effect conc.: > 0.539 mg/L Effect concentrations, Basis for effect: mortality  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: >= 0.539 mg/L Effect concentrations, Basis for effect: number hatched  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: >= 0.539 mg/L Effect concentrations, Basis for effect: length  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 0.252 mg/L Effect concentrations, Basis for effect: weight dry  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 0.252 mg/L Effect concentrations, Basis for effect: other: overall study result, based on worst-case estimate  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: >= 0.539 mg/L Effect concentrations, Basis for effect: mortality;ECHA CHEM  
- (IUPAC Name) Member of Category:  no View Dataset... ;Long-term toxicity to fish   Study result type: experimental study Reliability: 3 (not reliable)   Test guideline, Qualifier: according to Test guideline, Guideline: OECD Guideline 210 (Fish, Early-Life Stage Toxicity Test)  Test organisms (species): Danio rerio (previous name: Brachydanio rerio) Total exposure duration: 35 d  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 0.032 mg/L Effect concentrations, Basis for effect: time to hatch  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: > 0.32 mg/L Effect concentrations, Basis for effect: length  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: > 0.32 mg/L Effect concentrations, Basis for effect: weight (wet and dry)  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: > 0.32 mg/L Effect concentrations, Basis for effect: other: Survival of larvae and juvenile fish  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 0.1 mg/L Effect concentrations, Basis for effect: other: Egg development and hatching rate;ECHA CHEM  
- (IUPAC Name) Member of Category:  no View Dataset... ;Long-term toxicity to fish   Study result type: experimental study Reliability: 1 (reliable without restriction)   Test guideline, Qualifier: according to Test guideline, Guideline: OECD Guideline 210 (Fish, Early-Life Stage Toxicity Test)  Test organisms (species): Cyprinodon variegatus Total exposure duration: 32 d  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 109 µg/L Effect concentrations, Basis for effect: number hatched  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 57.8 µg/L Effect concentrations, Basis for effect: other: embryo development (length)  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 57.8 µg/L Effect concentrations, Basis for effect: other: embryo development (weight)  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 109 µg/L Effect concentrations, Basis for effect: mortality;ECHA CHEM  
- (IUPAC Name) 894406-76-9 (CAS Number) Member of Category:  no View Dataset... ;Long-term toxicity to fish   Study result type: experimental study Reliability: 1 (reliable without restriction)   Test guideline, Qualifier: according to Test guideline, Guideline: EPA OPPTS 850.1400 (Fish Early-life Stage Toxicity Test)  Test guideline, Qualifier: according to Test guideline, Guideline: OECD Guideline 210 (Fish, Early-Life Stage Toxicity Test)  Test organisms (species): Pimephales promelas Total exposure duration: 33 d  Effect concentrations, Endpoint: LOEC Effect concentrations, Effect conc.: 32 µg/L Effect concentrations, Basis for effect: growth rate  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 18 µg/L Effect concentrations, Basis for effect: growth rate;ECHA CHEM  
- (IUPAC Name) 482-020-3 (EC Number) Member of Category:  no View Dataset... ;Long-term toxicity to fish   Study result type: experimental study Reliability: 1 (reliable without restriction)   Test guideline, Qualifier: according to Test guideline, Guideline: EPA OPPTS 850.1400 (Fish Early-life Stage Toxicity Test)  Test guideline, Qualifier: according to Test guideline, Guideline: OECD Guideline 210 (Fish, Early-Life Stage Toxicity Test)  Test organisms (species): Pimephales promelas Total exposure duration: 33 d  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 2.2 mg/L Effect concentrations, Basis for effect: other: total length, wet and dry weights  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 5.7 mg/L Effect concentrations, Basis for effect: mortality;ECHA CHEM  
- (IUPAC Name) 330459-31-9 (CAS Number) Member of Category:  no View Dataset... ;Long-term toxicity to fish   Study result type: experimental study Reliability: 1 (reliable without restriction)   Test guideline, Qualifier: according to Test guideline, Guideline: EPA OPPTS 850.1400 (Fish Early-life Stage Toxicity Test)  Test guideline, Qualifier: according to Test guideline, Guideline: OECD Guideline 210 (Fish, Early-Life Stage Toxicity Test)  Test organisms (species): Pimephales promelas Total exposure duration: 33 d  Effect concentrations, Endpoint: LOEC Effect concentrations, Effect conc.: 24 µg/L Effect concentrations, Basis for effect: mortality  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 9.4 µg/L Effect concentrations, Basis for effect: mortality;ECHA CHEM  
- (IUPAC Name) 670241-72-2 (CAS Number) Member of Category:  no View Dataset... ;Long-term toxicity to fish   Study result type: experimental study Reliability: 1 (reliable without restriction)   Test guideline, Qualifier: according to Test guideline, Guideline: OECD Guideline 210 (Fish, Early-Life Stage Toxicity Test)  Test organisms (species): Danio rerio (previous name: Brachydanio rerio) Total exposure duration: 33 d  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 42.8 µg/L Effect concentrations, Basis for effect: other: hatch, growth, post hatch, overall survival  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 125 µg/L Effect concentrations, Basis for effect: other: hatch, growth, post hatch, overall survival;ECHA CHEM  
- (IUPAC Name) 477218-42-1 (CAS Number) Member of Category:  no View Dataset... ;Long-term toxicity to fish   Study result type: experimental study Reliability: 1 (reliable without restriction)   Test guideline, Qualifier: according to Test guideline, Guideline: OECD Guideline 210 (Fish, Early-Life Stage Toxicity Test)  Test organisms (species): Danio rerio (previous name: Brachydanio rerio) Total exposure duration: 30 d  Effect concentrations, Endpoint: LOEC Effect concentrations, Effect conc.: 6.8 µg/L Effect concentrations, Basis for effect: other: Post hatch success and development  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 4.3 µg/L Effect concentrations, Basis for effect: other: Post-Hatch survival and development;ECHA CHEM  
- (IUPAC Name) 18868-43-4 (CAS Number) Member of Category:  no View Dataset... ;Long-term toxicity to fish   Study result type: experimental study Reliability: 1 (reliable without restriction)   Test guideline, Qualifier: equivalent or similar to Test guideline, Guideline: OECD Guideline 210 (Fish, Early-Life Stage Toxicity Test)  Test organisms (species): Pimephales promelas Total exposure duration: 34 d  Effect concentrations, Endpoint: EC50 Effect concentrations, Effect conc.: > 203.5 mg/L Effect concentrations, Basis for effect: other: biomass (dry weight)  Effect concentrations, Endpoint: EC10 Effect concentrations, Effect conc.: 39.9 mg/L Effect concentrations, Basis for effect: other: biomass (dry weight)  Effect concentrations, Endpoint: LOEC Effect concentrations, Effect conc.: 53 mg/L Effect concentrations, Basis for effect: other: biomass (dry weight)  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 27.7 mg/L Effect concentrations, Basis for effect: other: biomass (dry weight)  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 203.5 mg/L Effect concentrations, Basis for effect: mortality;ECHA CHEM  
- (IUPAC Name) 18868-43-4 (CAS Number) Member of Category:  no View Dataset... ;Long-term toxicity to fish   Study result type: experimental study Reliability: 1 (reliable without restriction)   Test guideline, Qualifier: equivalent or similar to Test guideline, Guideline: OECD Guideline 210 (Fish, Early-Life Stage Toxicity Test)  Test organisms (species): Oncorhynchus mykiss (previous name: Salmo gairdneri) Total exposure duration: 78 d  Effect concentrations, Endpoint: LC50 Effect concentrations, Effect conc.: > 152.7 mg/L Effect concentrations, Basis for effect: other: mortality, biomass (dry weight)  Effect concentrations, Endpoint: LC50 Effect concentrations, Effect conc.: 605 mg/L Effect concentrations, Basis for effect: mortality  Effect concentrations, Endpoint: EC10 Effect concentrations, Effect conc.: 43.2 mg/L Effect concentrations, Basis for effect: other: biomass (dry weight)  Effect concentrations, Endpoint: EC10 Effect concentrations, Effect conc.: 36.9 mg/L Effect concentrations, Basis for effect: other: biomass (dry weight)  Effect concentrations, Endpoint: LOEC Effect concentrations, Effect conc.: 152.7 mg/L Effect concentrations, Basis for effect: other: biomass (dry weight)  Effect concentrations, Endpoint: LOEC Effect concentrations, Effect conc.: 121 mg/L Effect concentrations, Basis for effect: other: biomass (dry weight)  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 48.9 mg/L Effect concentrations, Basis for effect: other: biomass (dry weight)  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: < 121 mg/L Effect concentrations, Basis for effect: other: biomass (dry weight)  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 152.7 mg/L Effect concentrations, Basis for effect: mortality  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 294.9 mg/L Effect concentrations, Basis for effect: mortality;ECHA CHEM  
- (IUPAC Name) 98730-04-2 (CAS Number) Member of Category:  no View Dataset... ;Long-term toxicity to fish   Study result type: experimental study Reliability: 1 (reliable without restriction)   Test guideline, Qualifier: according to Test guideline, Guideline: OECD Guideline 210 (Fish, Early-Life Stage Toxicity Test)  Test organisms (species): Pimephales promelas Total exposure duration: 32 d  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 0.67 mg/L Effect concentrations, Basis for effect: morphology Fish health  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 0.67 mg/L Effect concentrations, Basis for effect: time to hatch  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 0.67 mg/L Effect concentrations, Basis for effect: number hatched  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 0.31 mg/L Effect concentrations, Basis for effect: length  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 0.31 mg/L Effect concentrations, Basis for effect: weight dry weight  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 0.67 mg/L Effect concentrations, Basis for effect: weight wet weight  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 0.67 mg/L Effect concentrations, Basis for effect: other: healthy embyos at hatch  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 0.31 mg/L Effect concentrations, Basis for effect: mortality  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 0.67 mg/L Effect concentrations, Basis for effect: mortality at hatch;ECHA CHEM  
- (IUPAC Name) 1317-39-1 (CAS Number) Member of Category:  no View Dataset... ;Long-term toxicity to fish   Study result type: experimental study Reliability: 2 (reliable with restrictions)   Test guideline, Qualifier: equivalent or similar to Test guideline, Guideline: OECD Guideline 210 (Fish, Early-Life Stage Toxicity Test)  Test organisms (species): Pimephales promelas Total exposure duration: 28 d  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 61 µg/L Effect concentrations, Basis for effect: mortality;ECHA CHEM  
- (IUPAC Name) Member of Category:  no View Dataset... ;Long-term toxicity to fish   Study result type: experimental study Reliability: 2 (reliable with restrictions)   Test guideline, Qualifier: equivalent or similar to Test guideline, Guideline: OECD Guideline 210 (Fish, Early-Life Stage Toxicity Test)  Test organisms (species): Pimephales promelas Total exposure duration: 28 d  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 61 µg/L Effect concentrations, Basis for effect: mortality;ECHA CHEM  
- (IUPAC Name) 22205-45-4 (CAS Number) Member of Category:  no View Dataset... ;Long-term toxicity to fish   Study result type: experimental study Reliability: 2 (reliable with restrictions)   Test guideline, Qualifier: equivalent or similar to Test guideline, Guideline: OECD Guideline 210 (Fish, Early-Life Stage Toxicity Test)  Test organisms (species): Pimephales promelas Total exposure duration: 28 d  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 61 µg/L Effect concentrations, Basis for effect: mortality;ECHA CHEM  
- (IUPAC Name) 7681-65-4 (CAS Number) Member of Category:  no View Dataset... ;Long-term toxicity to fish   Study result type: experimental study Reliability: 1 (reliable without restriction)   Test guideline, Qualifier: according to Test guideline, Guideline: OECD Guideline 210 (Fish, Early-Life Stage Toxicity Test)  Test organisms (species): Cyprinodon variegatus Total exposure duration: 32 d  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 109 µg/L Effect concentrations, Basis for effect: number hatched  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 57.8 µg/L Effect concentrations, Basis for effect: other: embryo development (length)  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 57.8 µg/L Effect concentrations, Basis for effect: other: embryo development (weight)  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 109 µg/L Effect concentrations, Basis for effect: mortality;ECHA CHEM  
- (IUPAC Name) 84144-95-6 (CAS Number) Member of Category:  no View Dataset... ;Long-term toxicity to fish   Study result type: experimental study Reliability: 1 (reliable without restriction)   Test guideline, Qualifier: equivalent or similar to Test guideline, Guideline: OECD Guideline 210 (Fish, Early-Life Stage Toxicity Test)  Test organisms (species): Oncorhynchus mykiss (previous name: Salmo gairdneri) Total exposure duration: 78 d  Effect concentrations, Endpoint: LC50 Effect concentrations, Effect conc.: > 152.7 mg/L Effect concentrations, Basis for effect: other: mortality, biomass (dry weight)  Effect concentrations, Endpoint: LC50 Effect concentrations, Effect conc.: 605 mg/L Effect concentrations, Basis for effect: mortality  Effect concentrations, Endpoint: EC10 Effect concentrations, Effect conc.: 43.2 mg/L Effect concentrations, Basis for effect: other: biomass (dry weight)  Effect concentrations, Endpoint: EC10 Effect concentrations, Effect conc.: 36.9 mg/L Effect concentrations, Basis for effect: other: biomass (dry weight)  Effect concentrations, Endpoint: LOEC Effect concentrations, Effect conc.: 152.7 mg/L Effect concentrations, Basis for effect: other: biomass (dry weight)  Effect concentrations, Endpoint: LOEC Effect concentrations, Effect conc.: 121 mg/L Effect concentrations, Basis for effect: other: biomass (dry weight)  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 48.9 mg/L Effect concentrations, Basis for effect: other: biomass (dry weight)  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: < 121 mg/L Effect concentrations, Basis for effect: other: biomass (dry weight)  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 152.7 mg/L Effect concentrations, Basis for effect: mortality  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 294.9 mg/L Effect concentrations, Basis for effect: mortality;ECHA CHEM  
- (IUPAC Name) 7681-65-4 (CAS Number) Member of Category:  no View Dataset... ;Long-term toxicity to fish   Study result type: experimental study Reliability: 2 (reliable with restrictions)   Test guideline, Qualifier: equivalent or similar to Test guideline, Guideline: OECD Guideline 210 (Fish, Early-Life Stage Toxicity Test)  Test organisms (species): Pimephales promelas Total exposure duration: 28 d  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 61 µg/L Effect concentrations, Basis for effect: mortality;ECHA CHEM  
- (IUPAC Name) 12007-92-0 (CAS Number) Member of Category:  no View Dataset... ;Long-term toxicity to fish   Study result type: experimental study Reliability: 1 (reliable without restriction)   Test guideline, Qualifier: according to Test guideline, Guideline: OECD Guideline 210 (Fish, Early-Life Stage Toxicity Test)  Test organisms (species): Danio rerio (previous name: Brachydanio rerio) Total exposure duration: 34 d  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 5.6 mg/L Effect concentrations, Basis for effect: length  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 5.6 mg/L Effect concentrations, Basis for effect: weight  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 5.6 mg/L Effect concentrations, Basis for effect: other: condition  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 5.6 mg/L Effect concentrations, Basis for effect: mortality;ECHA CHEM  
- (IUPAC Name) 22205-45-4 (CAS Number) Member of Category:  no View Dataset... ;Long-term toxicity to fish   Study result type: experimental study Reliability: 2 (reliable with restrictions)   Test guideline, Qualifier: equivalent or similar to Test guideline, Guideline: OECD Guideline 210 (Fish, Early-Life Stage Toxicity Test)  Test organisms (species): Oncorhynchus mykiss (previous name: Salmo gairdneri) Total exposure duration: 63 d  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 16 µg/L Effect concentrations, Basis for effect: growth rate;ECHA CHEM  
- (IUPAC Name) 284461-73-0 (CAS Number) Member of Category:  no View Dataset... ;Long-term toxicity to fish   Study result type: experimental study Reliability: 1 (reliable without restriction)   Test guideline, Qualifier: according to Test guideline, Guideline: OECD Guideline 210 (Fish, Early-Life Stage Toxicity Test)  Test organisms (species): Pimephales promelas Total exposure duration: 33 d  Effect concentrations, Endpoint: EC10 Effect concentrations, Effect conc.: 0.00017 mg/L Effect concentrations, Basis for effect: mortality;ECHA CHEM  
- (IUPAC Name) 109293-98-3 (CAS Number) Member of Category:  no View Dataset... ;Long-term toxicity to fish   Study result type: experimental study Reliability: 1 (reliable without restriction)   Test guideline, Qualifier: according to Test guideline, Guideline: EPA OPPTS 850.1400 (Fish Early-life Stage Toxicity Test)  Test organisms (species): Pimephales promelas Total exposure duration: 5 d  Effect concentrations, Endpoint: LOEC Effect concentrations, Effect conc.: 10 mg/L Effect concentrations, Basis for effect: number hatched  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 5 mg/L Effect concentrations, Basis for effect: number hatched;ECHA CHEM  
- (IUPAC Name) 150114-71-9 (CAS Number) Member of Category:  no View Dataset... ;Long-term toxicity to fish   Study result type: experimental study Reliability: 1 (reliable without restriction)   Test guideline, Qualifier: according to Test guideline, Guideline: EPA OPPTS 850.1400 (Fish Early-life Stage Toxicity Test)  Test organisms (species): Cyprinodon variegatus Total exposure duration: 37 d  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 0.2 mg/L Effect concentrations, Basis for effect: length  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 0.4 mg/L Effect concentrations, Basis for effect: weight  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 0.1 mg/L Effect concentrations, Basis for effect: other: time to hatch completion  Effect concentrations, Endpoint: NOEC Effect concentrations, Effect conc.: 1.6 mg/L Effect concentrations, Basis for effect: other: time to hatch start, overall hatching success, post-hatch fry survival;ECHA CHEM  
